Field,Value,Neg,Pos,Total,Ratio
device_ip,ad28a728,196,12,208,0.05769
device_ip,36d59719,173,35,208,0.16827
device_ip,94fe9016,195,13,208,0.0625
device_ip,0718bf58,175,33,208,0.15865
device_model,46a18b1f,173,35,208,0.16827
device_ip,17b6a68b,153,55,208,0.26442
device_ip,57516344,151,57,208,0.27404
device_model,0d01265a,150,58,208,0.27885
device_ip,ba9454a7,208,0,208,0.0
device_id,57834ff8,206,2,208,0.00962
device_ip,5a5537e9,171,37,208,0.17788
device_ip,0f9fcb45,166,42,208,0.20192
device_ip,840476b0,175,33,208,0.15865
device_ip,3bbce182,162,46,208,0.22115
device_ip,03d70c2f,206,2,208,0.00962
device_ip,1b697d70,204,4,208,0.01923
device_ip,5f0813b1,155,53,208,0.25481
device_ip,1a676a5d,174,34,208,0.16346
app_domain,3ca588d4,207,1,208,0.00481
device_ip,8b7c3e20,166,42,208,0.20192
device_ip,b0b17019,208,0,208,0.0
device_id,aafca766,205,3,208,0.01442
device_ip,dbd51660,195,13,208,0.0625
device_ip,70d54d6d,161,47,208,0.22596
device_ip,49c0dd1c,150,58,208,0.27885
app_id,1374ebce,191,17,208,0.08173
device_ip,06d648e4,168,40,208,0.19231
device_ip,f105aef4,145,63,208,0.30288
device_ip,1c0f9877,156,52,208,0.25
device_ip,7dc6a146,180,28,208,0.13462
device_ip,a565ca2e,179,29,208,0.13942
device_ip,e2e35d68,162,46,208,0.22115
device_ip,3b40c966,160,48,208,0.23077
device_ip,ae786680,147,61,208,0.29327
device_ip,1d8cdc3e,148,60,208,0.28846
device_ip,ef83fa64,204,4,208,0.01923
device_ip,00f85d93,162,46,208,0.22115
device_ip,0c315790,160,48,208,0.23077
device_ip,6276431e,180,28,208,0.13462
device_ip,045a21c6,163,45,208,0.21635
device_ip,0c5e649d,194,14,208,0.06731
device_ip,73a1902a,162,46,208,0.22115
device_ip,e5d101e3,147,61,208,0.29327
device_ip,c00a81aa,203,5,208,0.02404
C14,22372,203,5,208,0.02404
device_ip,0264f208,147,61,208,0.29327
device_ip,f3dde0d1,167,41,208,0.19712
device_model,d7b936f6,164,44,208,0.21154
site_id,950efd7e,181,27,208,0.12981
device_ip,2c3df84c,153,56,209,0.26794
device_ip,fdb746a3,180,29,209,0.13876
device_ip,957a5ec7,203,6,209,0.02871
site_domain,2b44e0f9,194,15,209,0.07177
device_ip,beabdfee,177,32,209,0.15311
device_model,082b0919,176,33,209,0.15789
device_ip,1b40606d,173,36,209,0.17225
site_id,a001989c,160,49,209,0.23445
device_ip,0aad79cf,207,2,209,0.00957
device_ip,575c80c1,141,68,209,0.32536
device_ip,6d3e5f11,160,49,209,0.23445
device_ip,aaa10abd,166,43,209,0.20574
device_model,0608f59c,201,8,209,0.03828
device_ip,e0a86da6,93,116,209,0.55502
device_ip,0ae00828,167,42,209,0.20096
device_ip,18011ea8,190,19,209,0.09091
device_ip,7fd88af3,204,5,209,0.02392
device_ip,2b60cf2d,159,50,209,0.23923
device_id,8e1fb6c6,209,0,209,0.0
device_ip,0a827017,148,61,209,0.29187
device_ip,b87e5b8b,193,16,209,0.07656
device_ip,323922b6,208,1,209,0.00478
device_ip,f77a41aa,172,37,209,0.17703
app_id,6b94c32c,207,2,209,0.00957
device_ip,89bd6a6a,179,30,209,0.14354
device_ip,2238ee91,166,43,209,0.20574
device_ip,ca440f81,203,6,209,0.02871
device_ip,35d97e6c,168,41,209,0.19617
device_ip,af0dd4ba,191,18,209,0.08612
device_ip,1bce495b,173,36,209,0.17225
device_ip,72feb4a1,181,28,209,0.13397
device_ip,c64ad79d,175,34,209,0.16268
device_ip,41db7a03,159,50,209,0.23923
device_ip,af469a8d,204,5,209,0.02392
device_ip,1d62478b,156,53,209,0.25359
device_model,4534d5c8,176,33,209,0.15789
device_ip,5ce21897,180,29,209,0.13876
device_ip,854801b0,144,65,209,0.311
device_ip,d6a9efdd,197,12,209,0.05742
device_ip,787bc2ff,165,44,209,0.21053
device_ip,e7dae46c,184,25,209,0.11962
device_ip,64e7bb01,163,46,209,0.2201
device_ip,2d175e36,207,2,209,0.00957
device_ip,0e931f27,152,57,209,0.27273
device_ip,196ef885,166,43,209,0.20574
device_ip,077f71cb,165,44,209,0.21053
device_ip,f782f79e,148,61,209,0.29187
device_ip,8371e09f,160,49,209,0.23445
device_ip,dbedb3e7,162,47,209,0.22488
device_ip,ea1129c5,202,7,209,0.03349
device_ip,b90cf4b1,197,12,209,0.05742
device_ip,1a57d021,159,50,209,0.23923
device_ip,1ad2a0be,159,50,209,0.23923
C17,2390,194,15,209,0.07177
device_ip,5f1f662c,207,2,209,0.00957
device_ip,f3665204,152,57,209,0.27273
device_ip,84a2dc20,158,51,209,0.24402
device_ip,c1e54573,172,37,209,0.17703
device_ip,8277e2ab,192,17,209,0.08134
device_ip,13fffc9c,204,5,209,0.02392
device_ip,d55bcb37,161,48,209,0.22967
device_ip,63654464,209,0,209,0.0
device_ip,4be1cfc3,162,47,209,0.22488
device_ip,e19327a6,185,24,209,0.11483
device_ip,16bfa820,192,17,209,0.08134
device_ip,059eb69e,153,56,209,0.26794
device_ip,d9742f66,173,36,209,0.17225
device_ip,b362e06b,163,46,209,0.2201
device_ip,471d10fe,208,1,209,0.00478
device_ip,756d7601,154,55,209,0.26316
device_ip,6ad22cf8,183,26,209,0.1244
device_ip,e5a50da5,172,37,209,0.17703
device_ip,647f6bba,166,43,209,0.20574
device_ip,38336d2c,170,39,209,0.1866
device_ip,b4c7f982,136,73,209,0.34928
site_id,0b665712,208,1,209,0.00478
device_ip,50e188fc,163,46,209,0.2201
device_ip,b51b34be,155,54,209,0.25837
device_ip,4edc2a96,164,45,209,0.21531
device_ip,fffb311d,153,56,209,0.26794
site_id,34c5c839,209,0,209,0.0
device_ip,cd1044de,161,48,209,0.22967
device_ip,10dd9173,161,48,209,0.22967
device_ip,a951d0a3,189,20,209,0.09569
device_ip,4708d124,190,19,209,0.09091
device_ip,fbc064be,209,0,209,0.0
device_ip,a22b9177,207,2,209,0.00957
device_ip,b5ef7eb2,158,51,209,0.24402
device_ip,964fc775,172,37,209,0.17703
device_ip,ab4f8ffe,183,26,209,0.1244
device_ip,1c8ba520,175,34,209,0.16268
device_ip,eada2678,187,22,209,0.10526
device_ip,5cb3100a,201,8,209,0.03828
device_ip,85a50d8b,203,6,209,0.02871
device_ip,ddfef99a,209,0,209,0.0
device_ip,9c9cf77a,148,61,209,0.29187
C14,20731,194,15,209,0.07177
device_ip,972abceb,160,49,209,0.23445
app_id,74764a0a,204,5,209,0.02392
device_ip,87f00a21,207,2,209,0.00957
device_ip,191ff6cf,151,58,209,0.27751
device_ip,74ac037f,194,15,209,0.07177
device_ip,ac1bac3d,149,60,209,0.28708
device_ip,7a7d15fd,169,40,209,0.19139
device_ip,f991ea53,159,50,209,0.23923
device_ip,a6687444,168,41,209,0.19617
device_ip,9df52cd2,198,11,209,0.05263
device_ip,d06933f2,159,50,209,0.23923
device_ip,e98a907c,174,35,209,0.16746
device_ip,890a03b9,170,39,209,0.1866
device_ip,b6e32616,179,30,209,0.14354
device_ip,61363725,143,66,209,0.31579
device_ip,6d9603c4,165,44,209,0.21053
device_ip,f2f9052d,173,36,209,0.17225
device_ip,5dfd909d,204,5,209,0.02392
device_model,6ede1481,192,17,209,0.08134
device_ip,d585336a,151,58,209,0.27751
device_ip,5ec35a35,162,47,209,0.22488
C14,23631,177,32,209,0.15311
device_ip,d0be882c,159,50,209,0.23923
device_ip,2d87716e,172,37,209,0.17703
device_ip,dfcd47cc,157,52,209,0.2488
device_ip,76898eb0,206,3,209,0.01435
device_ip,38b1b13e,170,39,209,0.1866
device_ip,34d7e3c0,153,56,209,0.26794
device_id,bae8dbbd,162,47,209,0.22488
device_ip,4b45253c,164,45,209,0.21531
device_ip,f0ca0ab3,209,0,209,0.0
device_ip,5ff932de,172,37,209,0.17703
device_ip,25c1c824,202,7,209,0.03349
device_ip,2b38cb9d,114,95,209,0.45455
device_ip,6704d07e,208,1,209,0.00478
device_ip,fce7ae00,176,33,209,0.15789
device_ip,ebcdaa28,162,47,209,0.22488
device_ip,b47a2bf4,169,40,209,0.19139
device_ip,5112c331,174,36,210,0.17143
device_id,adf9f6f3,207,3,210,0.01429
device_ip,c59ea322,174,36,210,0.17143
device_ip,672a4793,184,26,210,0.12381
device_ip,3bcff13c,150,60,210,0.28571
device_ip,e9235d56,177,33,210,0.15714
device_ip,0120bc63,182,28,210,0.13333
device_ip,13e7f0aa,190,20,210,0.09524
device_ip,66afeb67,166,44,210,0.20952
device_ip,445d17cf,142,68,210,0.32381
device_ip,5d0ad1db,169,41,210,0.19524
device_model,4a8c958f,181,29,210,0.1381
device_ip,69f4b604,171,39,210,0.18571
device_ip,9119ac59,165,45,210,0.21429
C14,23831,194,16,210,0.07619
device_ip,da3d0deb,166,44,210,0.20952
device_ip,974974dc,161,49,210,0.23333
device_ip,fd3a2439,159,51,210,0.24286
device_model,bbec4e9b,159,51,210,0.24286
device_ip,8cb80daf,179,31,210,0.14762
device_ip,5c6aac71,163,47,210,0.22381
device_ip,4ce717cd,194,16,210,0.07619
device_ip,9b90fda7,210,0,210,0.0
device_ip,268cc4e5,170,40,210,0.19048
device_ip,da00b280,202,8,210,0.0381
site_domain,cf8ef63b,177,33,210,0.15714
device_ip,7bb78c04,164,46,210,0.21905
site_domain,0ac3cb57,207,3,210,0.01429
app_id,00a55543,207,3,210,0.01429
site_id,3b6ad1e7,208,2,210,0.00952
device_ip,f2555c90,189,21,210,0.1
device_id,bc75179e,157,53,210,0.25238
device_ip,21f3fd96,179,31,210,0.14762
device_ip,b43296a1,182,28,210,0.13333
device_ip,839db982,161,49,210,0.23333
device_ip,8a985cce,145,65,210,0.30952
device_ip,6be23208,161,49,210,0.23333
device_ip,fd969637,165,45,210,0.21429
device_ip,36593f6c,179,31,210,0.14762
device_ip,ec4f0bf7,180,30,210,0.14286
device_ip,336c10bc,177,33,210,0.15714
device_ip,4f69bdec,196,14,210,0.06667
device_ip,4ca88b86,166,44,210,0.20952
device_ip,69a208b0,161,49,210,0.23333
device_ip,0883c74d,184,26,210,0.12381
device_id,41a3e242,112,98,210,0.46667
device_ip,bdaa2d38,193,17,210,0.08095
device_ip,33a6800b,170,40,210,0.19048
device_ip,3cad9834,193,17,210,0.08095
device_ip,c7f86e24,186,24,210,0.11429
device_ip,1bd5628b,171,39,210,0.18571
device_ip,e52de5b4,186,24,210,0.11429
device_ip,d87778a4,210,0,210,0.0
device_ip,03c05163,182,28,210,0.13333
device_ip,e76a11a8,139,71,210,0.3381
device_ip,1b771a22,174,36,210,0.17143
device_ip,5f622112,155,55,210,0.2619
device_ip,fec90eda,196,14,210,0.06667
device_ip,51fe07c8,172,38,210,0.18095
device_id,7805388f,165,45,210,0.21429
device_ip,dbe6c33b,201,9,210,0.04286
device_ip,2956d732,180,30,210,0.14286
device_ip,fbdbc065,178,32,210,0.15238
device_ip,816086f4,171,39,210,0.18571
device_ip,7beab283,176,34,210,0.1619
device_ip,025257d8,178,32,210,0.15238
device_ip,1f8c5fe3,156,54,210,0.25714
device_ip,ba457764,210,0,210,0.0
device_ip,026da190,167,43,210,0.20476
device_ip,c8de69cf,133,77,210,0.36667
device_ip,57f04f8e,168,42,210,0.2
device_ip,2523b7a2,159,51,210,0.24286
device_ip,8c3c7679,174,36,210,0.17143
device_ip,70cf4f41,202,8,210,0.0381
app_id,8167a421,193,17,210,0.08095
device_ip,8bf48326,170,40,210,0.19048
device_ip,7cccf145,207,3,210,0.01429
device_ip,2db8e675,209,1,210,0.00476
device_ip,11c93c7f,154,56,210,0.26667
device_ip,db4120c6,197,13,210,0.0619
device_ip,5ddf20c2,172,38,210,0.18095
device_ip,5419b87b,207,3,210,0.01429
device_ip,41a2a65b,208,2,210,0.00952
device_ip,ac652bd3,168,42,210,0.2
device_model,1f56c188,180,30,210,0.14286
device_ip,ca436f65,166,44,210,0.20952
device_ip,e6ce4045,175,35,210,0.16667
device_id,2ab3fecd,209,1,210,0.00476
device_ip,361a8717,153,57,210,0.27143
device_ip,77d3857f,168,42,210,0.2
device_ip,74a28cfc,152,58,210,0.27619
device_ip,88cb8d07,142,68,210,0.32381
device_ip,1484a348,179,31,210,0.14762
device_ip,fc4e18b3,190,20,210,0.09524
device_ip,ffb6f5d5,161,49,210,0.23333
device_ip,a49771e1,112,98,210,0.46667
device_ip,23f1d1d1,165,45,210,0.21429
site_domain,57d9e559,208,2,210,0.00952
app_id,a12ab20a,209,1,210,0.00476
device_ip,b607b848,167,43,210,0.20476
device_ip,461f967e,160,50,210,0.2381
site_id,d726d630,189,21,210,0.1
site_id,eec38cac,158,52,210,0.24762
device_ip,c050385b,146,64,210,0.30476
device_ip,3f0f101e,169,41,210,0.19524
device_ip,d0a9eb0f,173,37,210,0.17619
device_ip,c528210c,190,20,210,0.09524
device_ip,59640453,153,57,210,0.27143
device_ip,bec90aea,201,9,210,0.04286
device_ip,77983df2,160,50,210,0.2381
device_ip,5130f86b,168,42,210,0.2
device_model,7d5f9c7e,175,35,210,0.16667
device_ip,7b0cd910,206,4,210,0.01905
device_ip,e7eec980,167,43,210,0.20476
device_ip,cf922229,202,8,210,0.0381
device_ip,76506623,163,47,210,0.22381
device_id,809c0c1f,210,0,210,0.0
device_ip,7b4fbf2a,210,0,210,0.0
device_ip,85aa30a8,169,41,210,0.19524
device_ip,a0a18a39,181,29,210,0.1381
device_id,2a85fdaa,141,69,210,0.32857
device_ip,491e9131,210,0,210,0.0
device_ip,800d3ec3,163,47,210,0.22381
device_model,e2803bdc,182,28,210,0.13333
device_ip,5f4a096b,143,67,210,0.31905
device_ip,9197ac59,206,4,210,0.01905
device_ip,175623cc,178,32,210,0.15238
device_ip,78c3a345,186,24,210,0.11429
device_ip,c099d64a,171,39,210,0.18571
device_model,89d27831,202,8,210,0.0381
site_domain,9ce864e8,189,21,210,0.1
device_ip,19747284,166,44,210,0.20952
site_domain,0e0564dd,168,42,210,0.2
device_ip,d1b5fa6f,189,21,210,0.1
device_ip,dffe88f1,163,47,210,0.22381
device_ip,a13e76ee,204,6,210,0.02857
device_ip,09e06d53,172,39,211,0.18483
device_id,f2500b62,179,32,211,0.15166
device_ip,04aba9f4,170,41,211,0.19431
device_ip,ce0c4c19,159,52,211,0.24645
device_ip,b890fa81,171,40,211,0.18957
device_ip,f3b7956e,167,44,211,0.20853
device_ip,244db085,169,42,211,0.19905
device_ip,4d5aa362,183,28,211,0.1327
device_ip,dc7614b7,151,60,211,0.28436
device_ip,dbe511dc,167,44,211,0.20853
device_ip,afc2ab62,204,7,211,0.03318
device_ip,488626d9,203,8,211,0.03791
device_ip,3544ecc7,180,31,211,0.14692
device_ip,6b0d8be2,187,24,211,0.11374
device_ip,7072bc08,151,60,211,0.28436
app_id,4a213d66,151,60,211,0.28436
device_ip,ccc21260,177,34,211,0.16114
device_ip,80c39f7a,206,5,211,0.0237
device_ip,6ba6c167,150,61,211,0.2891
device_ip,e7a06ba4,150,61,211,0.2891
site_domain,37755b04,140,71,211,0.33649
device_model,79fe0070,191,20,211,0.09479
device_ip,2d67c374,205,6,211,0.02844
device_ip,7574daa1,211,0,211,0.0
device_ip,06bc71e2,156,55,211,0.26066
device_ip,824a361a,175,36,211,0.17062
device_id,67556f45,210,1,211,0.00474
device_ip,2863fa7c,164,47,211,0.22275
device_ip,614b3914,174,37,211,0.17536
device_ip,3a703e2a,198,13,211,0.06161
device_ip,c215ef90,192,19,211,0.09005
device_ip,6a9364f1,175,36,211,0.17062
device_ip,1c05be31,154,57,211,0.27014
app_id,6485e293,138,73,211,0.34597
device_ip,15a62870,163,48,211,0.22749
site_id,87a974dc,185,26,211,0.12322
device_ip,878d1e90,186,25,211,0.11848
device_ip,a9b1d517,187,24,211,0.11374
device_ip,7f7bbf21,163,48,211,0.22749
site_domain,08becbf3,141,70,211,0.33175
device_ip,ba53285e,165,46,211,0.21801
device_ip,0028b49c,153,58,211,0.27488
site_id,aa0c6dc9,180,31,211,0.14692
device_ip,5fbd6590,168,43,211,0.20379
device_ip,70cf486a,207,4,211,0.01896
device_ip,2e8a383b,152,59,211,0.27962
device_ip,d3849e4c,169,42,211,0.19905
app_id,7f9d399b,205,6,211,0.02844
device_ip,63582694,163,48,211,0.22749
device_ip,3a2a001d,150,61,211,0.2891
device_ip,ecb96867,161,50,211,0.23697
device_ip,a5c87e9e,163,48,211,0.22749
device_ip,a8199766,200,11,211,0.05213
device_ip,04e3aacc,200,11,211,0.05213
device_ip,dc1fa212,179,32,211,0.15166
device_ip,befb9df4,169,42,211,0.19905
device_ip,2f036028,167,44,211,0.20853
device_id,ace9e23a,134,77,211,0.36493
device_ip,84c0814c,181,30,211,0.14218
app_id,50c219b9,211,0,211,0.0
device_ip,17b0c3fb,211,0,211,0.0
device_ip,bd5e191b,185,26,211,0.12322
device_ip,480848ee,156,55,211,0.26066
device_ip,72a7319a,156,55,211,0.26066
device_ip,c5e26e50,165,46,211,0.21801
device_ip,4a2e5147,177,34,211,0.16114
device_ip,f8cd5b7d,155,56,211,0.2654
app_id,cde5c985,210,1,211,0.00474
device_ip,732b82dc,191,20,211,0.09479
device_ip,ab6f7e15,211,0,211,0.0
device_ip,1020624f,163,48,211,0.22749
device_ip,ff9744c3,160,51,211,0.24171
device_ip,7db947b0,183,28,211,0.1327
device_ip,532aa75c,165,46,211,0.21801
device_ip,fdd78159,185,26,211,0.12322
device_ip,734b2f96,211,0,211,0.0
device_ip,6125ff4f,207,4,211,0.01896
app_id,6b459a7c,206,5,211,0.0237
device_ip,4aaf2ba8,210,1,211,0.00474
device_ip,c29ddbeb,206,5,211,0.0237
device_ip,53d809a2,188,23,211,0.109
device_ip,d52c941f,193,18,211,0.08531
device_ip,475d9e91,208,3,211,0.01422
device_ip,ff765aa3,166,45,211,0.21327
device_ip,efa5513d,175,36,211,0.17062
device_ip,c7281ea3,180,31,211,0.14692
device_ip,078a89d3,161,50,211,0.23697
device_ip,6b40a9e6,160,51,211,0.24171
device_ip,6835b023,163,48,211,0.22749
site_domain,a94e46d3,137,74,211,0.35071
device_model,7f5b2dd9,168,43,211,0.20379
device_ip,3de76e28,177,34,211,0.16114
device_ip,755c0770,176,35,211,0.16588
device_ip,91cffa8c,211,0,211,0.0
device_ip,464c7eda,174,37,211,0.17536
site_domain,7ebc9caa,185,26,211,0.12322
device_ip,d02223dc,160,51,211,0.24171
device_ip,21e04194,171,40,211,0.18957
device_ip,7d784d67,190,21,211,0.09953
device_ip,86c978cd,165,46,211,0.21801
device_ip,40862e32,174,37,211,0.17536
device_ip,1aa60e06,173,38,211,0.18009
device_ip,aa163d04,175,36,211,0.17062
device_ip,5f63f33a,162,49,211,0.23223
device_ip,f3efe806,167,44,211,0.20853
device_ip,ef6b602c,167,44,211,0.20853
device_ip,c04311c2,153,58,211,0.27488
device_ip,3346cebb,211,0,211,0.0
device_ip,772f3f4b,175,36,211,0.17062
device_ip,1cf33d0f,166,45,211,0.21327
device_ip,c301d5d0,174,37,211,0.17536
device_ip,e907aa8c,175,36,211,0.17062
site_id,c1b10167,144,67,211,0.31754
device_model,f006ef85,123,88,211,0.41706
device_ip,20834457,211,0,211,0.0
device_ip,2feccbf1,193,18,211,0.08531
device_model,cc398796,211,0,211,0.0
device_ip,960dbd9e,208,4,212,0.01887
device_model,0d56d666,159,53,212,0.25
device_ip,0e8702e3,179,33,212,0.15566
device_model,713b4db8,164,48,212,0.22642
device_ip,f991d5c2,160,52,212,0.24528
device_ip,904aef22,175,37,212,0.17453
device_ip,1c4f32e8,188,24,212,0.11321
device_ip,ba482beb,161,51,212,0.24057
app_id,6ccc1c90,173,39,212,0.18396
device_ip,ab0b0e3d,167,45,212,0.21226
device_ip,5a6ca1c5,156,56,212,0.26415
device_ip,8e1f2375,155,57,212,0.26887
device_ip,a9435e2e,181,31,212,0.14623
device_ip,ac970117,207,5,212,0.02358
device_ip,6c113d2b,173,39,212,0.18396
device_ip,cfe013de,157,55,212,0.25943
device_ip,b9f95f34,169,43,212,0.20283
device_ip,14f05a37,162,50,212,0.23585
device_ip,134a2c8b,208,4,212,0.01887
device_ip,429d2407,184,28,212,0.13208
device_ip,8408c30c,168,44,212,0.20755
device_ip,3a020485,149,63,212,0.29717
device_ip,9193a05c,210,2,212,0.00943
device_ip,317db84a,174,38,212,0.17925
device_ip,af76863d,178,34,212,0.16038
device_ip,2cf98fd7,194,18,212,0.08491
device_ip,d3fb4038,194,18,212,0.08491
device_ip,dcfcf6bd,174,38,212,0.17925
device_ip,f1f20f1d,205,7,212,0.03302
device_ip,97e87203,156,56,212,0.26415
device_ip,82aaaf16,178,34,212,0.16038
device_ip,cb4b8347,171,41,212,0.1934
device_ip,4d92cbb3,134,78,212,0.36792
app_category,18b1e0be,197,15,212,0.07075
device_ip,03cda0af,207,5,212,0.02358
device_ip,b6684ab3,162,50,212,0.23585
site_domain,216e1444,193,19,212,0.08962
site_id,d7d15d04,193,19,212,0.08962
device_ip,65ac3bd2,167,45,212,0.21226
device_ip,2ab312be,162,50,212,0.23585
device_ip,449d26f8,155,57,212,0.26887
site_id,c306b25a,208,4,212,0.01887
device_ip,b1cad688,170,42,212,0.19811
device_ip,6e308b52,152,60,212,0.28302
device_ip,d02f7ff6,168,44,212,0.20755
device_ip,b5bc82ca,187,25,212,0.11792
device_model,8f04c78f,175,37,212,0.17453
device_ip,1e65918d,170,42,212,0.19811
device_ip,8f6d64ef,173,39,212,0.18396
device_ip,c22f9d8e,160,52,212,0.24528
device_ip,09b8faad,167,45,212,0.21226
device_ip,1c7f9c21,158,54,212,0.25472
device_ip,68101aa8,167,45,212,0.21226
device_ip,74fc7c57,178,34,212,0.16038
device_ip,60a2114d,163,49,212,0.23113
device_ip,904cb30c,160,52,212,0.24528
device_ip,61879d5f,186,26,212,0.12264
site_id,654831c2,186,26,212,0.12264
device_ip,9d1afb94,200,12,212,0.0566
device_ip,9bec7156,174,38,212,0.17925
device_ip,765cc684,165,47,212,0.2217
device_ip,0927dc97,160,52,212,0.24528
device_ip,6a560ce7,207,5,212,0.02358
device_ip,d3dcc80c,177,35,212,0.16509
device_ip,ac565e10,159,53,212,0.25
device_ip,4dc16894,149,63,212,0.29717
site_id,25995f1c,207,5,212,0.02358
device_ip,7b0a9c83,176,36,212,0.16981
device_ip,9d3eb9ed,165,47,212,0.2217
device_ip,66587c61,159,53,212,0.25
device_model,2b648235,171,41,212,0.1934
device_ip,dbf3d378,166,46,212,0.21698
device_ip,b7ae58fc,177,35,212,0.16509
device_model,39e349d5,179,33,212,0.15566
device_ip,fe7e885b,210,2,212,0.00943
device_ip,12963325,166,46,212,0.21698
device_ip,d6be55e3,151,61,212,0.28774
device_ip,3021c888,147,65,212,0.3066
device_ip,b0afadfb,169,43,212,0.20283
device_ip,e30383f6,153,59,212,0.2783
device_ip,b5710100,177,35,212,0.16509
device_ip,3c115fd4,157,55,212,0.25943
device_id,06338dad,198,14,212,0.06604
device_ip,0d8d09ae,173,39,212,0.18396
device_ip,ce012fe7,173,39,212,0.18396
site_domain,4788b79a,169,43,212,0.20283
device_ip,8deeb408,209,3,212,0.01415
device_ip,6053a30b,163,49,212,0.23113
device_ip,f5527a54,166,46,212,0.21698
device_model,1cb31832,160,52,212,0.24528
device_ip,048f65a7,198,14,212,0.06604
device_ip,90d1fdad,173,39,212,0.18396
device_ip,395738ad,171,41,212,0.1934
device_ip,450355c9,157,55,212,0.25943
device_ip,a39ff4a1,169,43,212,0.20283
site_domain,cd4a44d7,193,19,212,0.08962
device_ip,06f73f44,199,13,212,0.06132
device_id,7c387341,211,1,212,0.00472
device_ip,80cb44a3,170,42,212,0.19811
device_ip,94a3bf9a,157,55,212,0.25943
device_ip,c2f1bc55,206,6,212,0.0283
device_ip,47247c4b,170,42,212,0.19811
device_id,e8039164,211,1,212,0.00472
device_ip,2a1be0b1,165,47,212,0.2217
device_ip,ade7fc6e,209,3,212,0.01415
device_ip,645ef04a,163,49,212,0.23113
device_ip,1d686f6a,171,41,212,0.1934
device_ip,d36551b4,145,67,212,0.31604
device_ip,55f3f3b7,176,36,212,0.16981
site_id,5f544173,169,43,212,0.20283
device_ip,1ff6d63e,169,43,212,0.20283
device_ip,dbc8aa8f,207,5,212,0.02358
device_ip,41b3f38d,161,51,212,0.24057
device_ip,c12e0015,183,29,212,0.13679
device_ip,f8ae6fbe,209,3,212,0.01415
device_ip,40bd56eb,150,62,212,0.29245
device_ip,e83da353,207,5,212,0.02358
device_ip,af66a0be,174,38,212,0.17925
device_ip,f83e8191,146,66,212,0.31132
device_ip,d6160634,205,7,212,0.03302
app_id,2a022572,205,7,212,0.03302
device_ip,ac43a5f3,191,22,213,0.10329
device_ip,d05f6a03,205,8,213,0.03756
device_ip,698125fc,208,5,213,0.02347
device_ip,426b05a4,210,3,213,0.01408
device_ip,f08334da,167,46,213,0.21596
device_ip,8a8dba01,167,46,213,0.21596
device_ip,bef183fd,132,81,213,0.38028
device_ip,e5c3e0f6,168,45,213,0.21127
device_ip,2fc3ba28,149,64,213,0.30047
device_ip,be000c75,124,89,213,0.41784
device_ip,96b753d6,188,25,213,0.11737
device_ip,044c55a7,176,37,213,0.17371
device_ip,ddf98b66,213,0,213,0.0
device_ip,049e665f,158,55,213,0.25822
device_ip,f59c0011,180,33,213,0.15493
device_ip,88ae3e4d,183,30,213,0.14085
device_ip,c56c383c,114,99,213,0.46479
